store_name,year,month,product_category,gm
118,This year,10,Fee collection,7415.74074074074
118,This year,10,"Food, Tobacco and Others",24783.792592592592
118,This year,10,Newspaper,50158.318518518514
118,This year,10,Sazka,110605.18518518518
118,This year,10,PUDO,2774.074074074074
118,This year,11,Fee collection,8059.259259259259
118,This year,11,"Food, Tobacco and Others",24116.725925925923
118,This year,11,Newspaper,46149.54814814815
118,This year,11,Sazka,121827.03703703702
118,This year,11,PUDO,3862.9629629629626
118,This year,12,Fee collection,7902.777777777777
118,This year,12,"Food, Tobacco and Others",28577.91111111111
118,This year,12,Newspaper,53132.333333333336
118,This year,12,Sazka,111535.55555555555
118,This year,12,PUDO,5392.592592592592
119,Last year,1,Fee collection,2014.8148148148148
119,Last year,1,"Food, Tobacco and Others",48717.370370370365
119,Last year,1,Newspaper,81908.8148148148
119,Last year,1,Sazka,3958.148148148148
119,Last year,1,PUDO,2864.814814814815
119,Last year,2,Fee collection,2457.4074074074074
119,Last year,2,"Food, Tobacco and Others",56509.43703703702
119,Last year,2,Newspaper,77714.82962962963
119,Last year,2,Sazka,5089.62962962963
119,Last year,2,PUDO,2748.148148148148
119,Last year,3,Fee collection,2538.8888888888887
119,Last year,3,"Food, Tobacco and Others",68680.74814814814
119,Last year,3,Newspaper,82436.66666666666
119,Last year,3,Sazka,6055
119,Last year,3,PUDO,2787.037037037037
119,Last year,4,Fee collection,2414.814814814815
119,Last year,4,"Food, Tobacco and Others",58896.48888888889
119,Last year,4,Newspaper,80000.3037037037
119,Last year,4,Sazka,8144.074074074074
119,Last year,4,PUDO,2437.037037037037
119,Last year,5,Fee collection,8387.037037037036
119,Last year,5,"Food, Tobacco and Others",62576.51851851852
119,Last year,5,Newspaper,83218.6962962963
119,Last year,5,Sazka,6277.0370370370365
119,Last year,5,PUDO,2294.4444444444443
119,Last year,6,Fee collection,10922.22222222222
119,Last year,6,"Food, Tobacco and Others",72913.73333333334
119,Last year,6,Newspaper,86885.4
119,Last year,6,Sazka,7464.074074074074
119,Last year,6,PUDO,2527.777777777778
119,Last year,7,Fee collection,10429.62962962963
119,Last year,7,"Food, Tobacco and Others",69098.26666666666
119,Last year,7,Newspaper,90632.2148148148
119,Last year,7,Sazka,7143.7037037037035
119,Last year,7,PUDO,2125.9259259259256
119,Last year,8,Fee collection,11405.555555555555
119,Last year,8,"Food, Tobacco and Others",69119.45185185186
119,Last year,8,Newspaper,91819.10370370369
119,Last year,8,Sazka,8163.333333333333
119,Last year,8,PUDO,2527.777777777778
119,Last year,9,Fee collection,10527.777777777777
119,Last year,9,"Food, Tobacco and Others",64215.53333333333
119,Last year,9,Newspaper,83449.02222222222
119,Last year,9,Sazka,9141.85185185185
119,Last year,9,PUDO,2644.4444444444443
119,Last year,10,Fee collection,10798.148148148148
119,Last year,10,"Food, Tobacco and Others",70904.08148148148
119,Last year,10,Newspaper,88807.85925925925
119,Last year,10,Sazka,7851.11111111111
119,Last year,10,PUDO,2838.8888888888887
119,Last year,11,Fee collection,10753.703703703703
119,Last year,11,"Food, Tobacco and Others",67025.64444444444
119,Last year,11,Newspaper,89453
119,Last year,11,Sazka,11272.777777777777
119,Last year,11,PUDO,3979.6296296296296
119,Last year,12,Fee collection,12952.777777777777
119,Last year,12,"Food, Tobacco and Others",60832.859259259254
119,Last year,12,Newspaper,99164.28148148148
119,Last year,12,Sazka,13241.296296296296
119,Last year,12,PUDO,6105.555555555555
119,This year,1,Fee collection,9212.037037037036
119,This year,1,"Food, Tobacco and Others",47258.23703703703
119,This year,1,Newspaper,84610.08888888887
119,This year,1,Sazka,11303.333333333332
119,This year,1,PUDO,2618.5185185185182
119,This year,2,Fee collection,9683.333333333332
119,This year,2,"Food, Tobacco and Others",40632.451851851845
119,This year,2,Newspaper,75255.23703703703
119,This year,2,Sazka,7014.999999999999
119,This year,2,PUDO,2346.296296296296
119,This year,3,Fee collection,11605.555555555555
119,This year,3,"Food, Tobacco and Others",59999.08148148147
119,This year,3,Newspaper,92523.92592592593
119,This year,3,Sazka,8450.74074074074
119,This year,3,PUDO,2916.6666666666665
119,This year,4,Fee collection,11890.740740740739
119,This year,4,"Food, Tobacco and Others",62255.48888888889
119,This year,4,Newspaper,83767.23703703702
119,This year,4,Sazka,7669.814814814814
119,This year,4,PUDO,2605.555555555555
119,This year,5,Fee collection,12805.555555555555
119,This year,5,"Food, Tobacco and Others",69557.57777777777
119,This year,5,Newspaper,84465.42222222222
119,This year,5,Sazka,9196.111111111111
119,This year,5,PUDO,3085.1851851851848
119,This year,6,Fee collection,12779.62962962963
119,This year,6,"Food, Tobacco and Others",49637.207407407404
119,This year,6,Newspaper,82723.92592592593
119,This year,6,Sazka,10585.74074074074
119,This year,6,PUDO,2683.333333333333
119,This year,7,Fee collection,12287.962962962962
119,This year,7,"Food, Tobacco and Others",46812.829629629625
119,This year,7,Newspaper,93876.74074074073
119,This year,7,Sazka,8899.814814814814
119,This year,7,PUDO,2346.296296296296
119,This year,8,Fee collection,14307.407407407407
119,This year,8,"Food, Tobacco and Others",44207.688888888886
119,This year,8,Newspaper,88675.48148148147
119,This year,8,Sazka,8750.74074074074
119,This year,8,PUDO,2696.296296296296
119,This year,9,Fee collection,13276.85185185185
119,This year,9,"Food, Tobacco and Others",51846.392592592594
119,This year,9,Newspaper,81892.94814814813
119,This year,9,Sazka,12293.333333333332
119,This year,9,PUDO,2696.296296296296
119,This year,10,Fee collection,14261.11111111111
119,This year,10,"Food, Tobacco and Others",45822.362962962965
119,This year,10,Newspaper,89471.61481481482
119,This year,10,Sazka,11061.48148148148
119,This year,10,PUDO,2851.8518518518517
119,This year,11,Fee collection,15219.444444444443
119,This year,11,"Food, Tobacco and Others",34758.637037037035
119,This year,11,Newspaper,89713.76296296295
119,This year,11,Sazka,13427.22222222222
119,This year,11,PUDO,3888.8888888888887
119,This year,12,Fee collection,15858.333333333332
119,This year,12,"Food, Tobacco and Others",44140.32592592592
119,This year,12,Newspaper,93589.48148148147
119,This year,12,Sazka,12650
119,This year,12,PUDO,5535.185185185185
120,Last year,1,Fee collection,2857.4074074074074
120,Last year,1,"Food, Tobacco and Others",14468.333333333332
120,Last year,1,Newspaper,101800.2222222222
120,Last year,1,Sazka,6860.925925925925
120,Last year,1,PUDO,2540.7407407407404
120,Last year,2,Fee collection,2561.111111111111
120,Last year,2,"Food, Tobacco and Others",16602.185185185186
120,Last year,2,Newspaper,98853.84444444445
120,Last year,2,Sazka,7535.3703703703695
120,Last year,2,PUDO,2890.7407407407404
120,Last year,3,Fee collection,2372.222222222222
120,Last year,3,"Food, Tobacco and Others",20228.17777777778
120,Last year,3,Newspaper,106367.59259259258
120,Last year,3,Sazka,7036.851851851851
120,Last year,3,PUDO,3059.259259259259
120,Last year,4,Fee collection,2335.185185185185
120,Last year,4,"Food, Tobacco and Others",19493.755555555555
120,Last year,4,Newspaper,103345.97777777775
120,Last year,4,Sazka,7758.888888888889
120,Last year,4,PUDO,2644.4444444444443
120,Last year,5,Fee collection,3703.7037037037035
120,Last year,5,"Food, Tobacco and Others",18523.503703703704
120,Last year,5,Newspaper,98794.21481481481
120,Last year,5,Sazka,7523.7037037037035
120,Last year,5,PUDO,2061.111111111111
120,Last year,6,Fee collection,4353.7037037037035
120,Last year,6,"Food, Tobacco and Others",18755.637037037035
120,Last year,6,Newspaper,102869.14814814812
120,Last year,6,Sazka,6455.185185185184
120,Last year,6,PUDO,2398.148148148148
120,Last year,7,Fee collection,4107.407407407407
120,Last year,7,"Food, Tobacco and Others",17136.48148148148
120,Last year,7,Newspaper,103340.06666666665
120,Last year,7,Sazka,6550.925925925925
120,Last year,7,PUDO,2540.7407407407404
120,Last year,8,Fee collection,4270.37037037037
120,Last year,8,"Food, Tobacco and Others",19065.296296296296
120,Last year,8,Newspaper,97272.05185185187
120,Last year,8,Sazka,7963.333333333333
120,Last year,8,PUDO,2190.7407407407404
120,Last year,9,Fee collection,3964.814814814815
120,Last year,9,"Food, Tobacco and Others",19359.874074074076
120,Last year,9,Newspaper,101012.12592592591
120,Last year,9,Sazka,7151.481481481481
120,Last year,9,PUDO,2346.296296296296
120,Last year,10,Fee collection,4112.962962962963
120,Last year,10,"Food, Tobacco and Others",19242.88888888889
120,Last year,10,Newspaper,105012.23703703705
120,Last year,10,Sazka,6670.74074074074
120,Last year,10,PUDO,2579.6296296296296
120,Last year,11,Fee collection,4377.777777777777
120,Last year,11,"Food, Tobacco and Others",21193.748148148148
120,Last year,11,Newspaper,102305.82962962962
120,Last year,11,Sazka,8374.074074074073
120,Last year,11,PUDO,3111.111111111111
120,Last year,12,Fee collection,4933.888888888889
120,Last year,12,"Food, Tobacco and Others",22435.607407407406
120,Last year,12,Newspaper,113489.237037037
120,Last year,12,Sazka,8960.555555555555
120,Last year,12,PUDO,5198.148148148148
120,This year,1,Fee collection,4845.740740740741
120,This year,1,"Food, Tobacco and Others",15802.37037037037
120,This year,1,Newspaper,95627.82962962962
120,This year,1,Sazka,6493.518518518518
120,This year,1,PUDO,2592.5925925925926
120,This year,2,Fee collection,4642.592592592592
120,This year,2,"Food, Tobacco and Others",17518.348148148147
120,This year,2,Newspaper,93662.90370370369
120,This year,2,Sazka,6028.333333333332
120,This year,2,PUDO,2631.4814814814813
120,This year,3,Fee collection,5220.37037037037
120,This year,3,"Food, Tobacco and Others",19729.111111111113
120,This year,3,Newspaper,105427.72592592592
120,This year,3,Sazka,6467.592592592592
120,This year,3,PUDO,2411.111111111111
120,This year,4,Fee collection,5006.481481481481
120,This year,4,"Food, Tobacco and Others",17584.05925925926
120,This year,4,Newspaper,99669.26666666665
120,This year,4,Sazka,5778.888888888889
120,This year,4,PUDO,2216.6666666666665
120,This year,5,Fee collection,5427.777777777777
120,This year,5,"Food, Tobacco and Others",16817.118518518517
120,This year,5,Newspaper,98022.65925925925
120,This year,5,Sazka,5308.148148148148
120,This year,5,PUDO,2294.4444444444443
120,This year,6,Fee collection,4673.148148148148
120,This year,6,"Food, Tobacco and Others",15551.54074074074
120,This year,6,Newspaper,86168.96296296296
120,This year,6,Sazka,4556.296296296296
120,This year,6,PUDO,1944.4444444444443
120,This year,7,Fee collection,4211.11111111111
120,This year,7,"Food, Tobacco and Others",13557.459259259258
120,This year,7,Newspaper,100343.7037037037
120,This year,7,Sazka,6289.814814814815
120,This year,7,PUDO,285.18518518518516
120,This year,8,Fee collection,5101.851851851851
120,This year,8,"Food, Tobacco and Others",18062.629629629628
120,This year,8,Newspaper,102945.83703703704
120,This year,8,Sazka,6954.444444444444
120,This year,8,PUDO,116.66666666666666
120,This year,9,Fee collection,5162.962962962963
120,This year,9,"Food, Tobacco and Others",17906.437037037034
120,This year,9,Newspaper,101444.51851851851
120,This year,9,Sazka,7253.7037037037035
120,This year,9,PUDO,2112.962962962963
120,This year,10,Fee collection,7433.333333333333
120,This year,10,"Food, Tobacco and Others",14888.42222222222
120,This year,10,Newspaper,102399.94074074074
120,This year,10,Sazka,5982.222222222223
120,This year,10,PUDO,1944.4444444444443
120,This year,11,Fee collection,6069.444444444444
120,This year,11,"Food, Tobacco and Others",18178.98518518518
120,This year,11,Newspaper,105219.33333333333
120,This year,11,Sazka,7139.074074074074
120,This year,11,PUDO,2657.4074074074074
120,This year,12,Fee collection,6770.3703703703695
120,This year,12,"Food, Tobacco and Others",21432.303703703703
120,This year,12,Newspaper,113012.97777777776
120,This year,12,Sazka,7671.11111111111
120,This year,12,PUDO,3888.8888888888887
121,Last year,1,Fee collection,4724.074074074074
121,Last year,1,"Food, Tobacco and Others",17777.748148148145
121,Last year,1,Newspaper,44735.39259259259
121,Last year,1,Sazka,1729.074074074074
121,Last year,1,PUDO,2203.7037037037035
121,Last year,2,Fee collection,4461.11111111111
121,Last year,2,"Food, Tobacco and Others",18545.67407407407
121,Last year,2,Newspaper,45022.7037037037
121,Last year,2,Sazka,2400.185185185185
121,Last year,2,PUDO,2320.3703703703704
121,Last year,3,Fee collection,7961.11111111111
121,Last year,3,"Food, Tobacco and Others",16946.918518518516
121,Last year,3,Newspaper,45866.177777777775
121,Last year,3,Sazka,2368.5185185185182
121,Last year,3,PUDO,2229.6296296296296
121,Last year,4,Fee collection,17351.85185185185
121,Last year,4,"Food, Tobacco and Others",20995.88148148148
121,Last year,4,Newspaper,43863.81481481481
121,Last year,4,Sazka,2418.8888888888887
121,Last year,4,PUDO,2268.5185185185182
121,Last year,5,Fee collection,18342.59259259259
121,Last year,5,"Food, Tobacco and Others",20064.644444444442
121,Last year,5,Newspaper,44778.481481481474
121,Last year,5,Sazka,3016.1111111111104
121,Last year,5,PUDO,-25.925925925925924
121,Last year,6,Fee collection,16464.814814814814
121,Last year,6,"Food, Tobacco and Others",21052.74074074074
121,Last year,6,Newspaper,42125.01481481481
121,Last year,6,Sazka,3421.111111111111
121,Last year,6,PUDO,2372.222222222222
121,Last year,7,Fee collection,18433.333333333332
121,Last year,7,"Food, Tobacco and Others",15263.244444444445
121,Last year,7,Newspaper,46925.148148148146
121,Last year,7,Sazka,3480.9259259259256
121,Last year,7,PUDO,2501.8518518518517
121,Last year,8,Fee collection,18631.48148148148
121,Last year,8,"Food, Tobacco and Others",15108.31111111111
121,Last year,8,Newspaper,46295.97777777778
121,Last year,8,Sazka,4523.333333333333
121,Last year,8,PUDO,2177.777777777778
121,Last year,9,Fee collection,17698.148148148146
121,Last year,9,"Food, Tobacco and Others",22397.31111111111
121,Last year,9,Newspaper,46365.04444444444
121,Last year,9,Sazka,3667.4074074074074
121,Last year,9,PUDO,2385.185185185185
121,Last year,10,Fee collection,19072.222222222223
121,Last year,10,"Food, Tobacco and Others",18137.066666666666
121,Last year,10,Newspaper,45048.42222222222
121,Last year,10,Sazka,3352.222222222222
121,Last year,10,PUDO,2540.7407407407404
121,Last year,11,Fee collection,19787.037037037036
121,Last year,11,"Food, Tobacco and Others",25567.237037037037
121,Last year,11,Newspaper,47094.6
121,Last year,11,Sazka,4625.740740740741
121,Last year,11,PUDO,2851.8518518518517
121,Last year,12,Fee collection,21222.222222222223
121,Last year,12,"Food, Tobacco and Others",24516.066666666666
121,Last year,12,Newspaper,55326.44444444445
121,Last year,12,Sazka,3996.6666666666665
121,Last year,12,PUDO,5600
121,This year,1,Fee collection,20987.037037037036
121,This year,1,"Food, Tobacco and Others",13324.733333333332
121,This year,1,Newspaper,46288.874074074076
121,This year,1,Sazka,4379.259259259259
121,This year,1,PUDO,2488.8888888888887
121,This year,2,Fee collection,19514.814814814814
121,This year,2,"Food, Tobacco and Others",16692.629629629628
121,This year,2,Newspaper,41345.21481481481
121,This year,2,Sazka,3911.8518518518517
121,This year,2,PUDO,2294.4444444444443
121,This year,3,Fee collection,22153.7037037037
121,This year,3,"Food, Tobacco and Others",17570.34074074074
121,This year,3,Newspaper,46701.148148148146
121,This year,3,Sazka,3530.7407407407404
121,This year,3,PUDO,2411.111111111111
121,This year,4,Fee collection,20130.555555555555
121,This year,4,"Food, Tobacco and Others",18259.296296296296
121,This year,4,Newspaper,42004.92592592593
121,This year,4,Sazka,3070.555555555555
121,This year,4,PUDO,1827.7777777777776
121,This year,5,Fee collection,24150
121,This year,5,"Food, Tobacco and Others",16660.28148148148
